OLD URL,NEW URL
https://www.acr.org/Login/Login-Help,/Login-Page/Login-Help
https://www.acr.org/Membership/Chapters/Nebraska-Radiological-Society,/Member-Resources/Chapters/State-Chapters/Nebraska
https://www.acr.org/About-Us/Media-Center/ACR-Social-Media,/Media-Center/Social-Media
https://www.acr.org/Membership/Chapters/Chapter-Meetings/2018-Meetings/NE-022118,/Member-Resources/Chapters
http://www.acr.org/FAQs/NRDR-FAQ,/Practice-Management-Quality-Informatics/Registries
https://www.acr.org/News-Publications/News/News-Articles/2014/ACR-Bulletin/201402-Taking-Sides,/Media-Center
https://www.acr.org/Membership/Commissions-Committees/Operational/Economics,/Member-Resources/Commissions-Committees
http://www.acr.org/Membership/Commissions-Committees/Specialty-Commissions/Medical-Physics,/Member-Resources/Commissions-Committees
https://www.acr.org/Advocacy/eNews/20160812-Issue/20160812-Join-RSCAN-Webinar-Moving-to-Valuebased-Imaging,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/News-Publications/News,/Media-Center
https://www.acr.org/About-Us/Media-Center/Press-Releases/2017-Press-Releases/20170711-Virtual-Colonoscopy-Insurance-Coverage-Greatly-Boosts-Colorectal-Cancer-Screening,/Media-Center
https://www.acr.org/About-Us/Staff-Directory,/About-ACR/ACR-Staff-Directory
http://www.acr.org/Advocacy/Economics-Health-Policy/Imaging-3/PEC-Resources,/Practice-Management-Quality-Informatics/Patient-Family-Centered-Care
https://www.acr.org/Advocacy/Economics-Health-Policy/Medicare-Payment-Systems/MPFS/CMS-Comment-Letter-2014-MPFS-PR,/Advocacy-and-Economics/Radiology-Economics/Medicare-Medicaid/MPFS
https://www.acr.org/Advocacy/eNews/Archive/2013/20131101-Issue,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/News-Publications/News/News-Articles/2017/Economics/20170713-2018-MPFS-Proposed-Rule-Moves-AUC-Mandate-Forward,/Media-Center
http://www.acr.org/ACR%20News%20RSS%20Feed,/
https://www.acr.org/Membership/Governance/ACR-Council,/About-ACR/Governance/Council
https://www.acr.org/Advocacy/eNews/20160506-Issue,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20160506-Issue/20160506-Hawaii-Prior-Authorization-Bill-Dies-in-Conference-Committee,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20160506-Issue/20160506-ACR-Survey-Informs-April-2016-RUC-Meeting-Recommendations,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20160506-Issue/20160506-Speaker-Ryan-Budget,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/Economics-Health-Policy/Coverage,/Advocacy-and-Economics/Radiology-Economics
https://www.acr.org/Membership/Awards-Honors/Chapter-Awards/Qualty-Safety-Award,/Member-Resources/Fellowship-Honors/chapters
https://www.acr.org/Quality-Safety/Appropriateness-Criteria,/Clinical-Resources/ACR-Appropriateness-Criteria
https://www.acr.org/About-Us/Media-Center/Press-Releases/2016-Press-Releases/20160620-ACR-Appropriateness-Criteria-Now-Satisfy-Federal-AUC-Requirements,/Media-Center
https://www.acr.org/Membership/Chapters/Massachusetts-Radiological-Society,/Member-Resources/Chapters/State-Chapters/Massachusetts
https://www.acr.org/quality-safety/appropriateness-criteria/cardiac-imaging-utilization,/Clinical-Resources/ACR-Appropriateness-Criteria
http://www.acr.org/Membership/Residents-and-Fellows,/Member-Resources/rfs
https://www.acr.org/Membership/Chapters/Chapter-Meetings/2017-Meetings/IA-102017,/Member-Resources/Chapters
https://www.acr.org/Advocacy/Economics-Health-Policy/Imaging-3/Case-Studies/Patient-Engagement/Watch-and-Learn,/Practice-Management-Quality-Informatics/Imaging-3/Case-Studies
https://www.acr.org/Membership/Commissions-Committees/Specialty-Commissions/Neuroradiology,/Member-Resources/Commissions-Committees
https://www.acr.org/Education/Education-Center/Faculty-Member-Directory/M/Martin,/Lifelong-Learning-and-CME/Education-Center
https://www.acr.org/Quality-Safety/eNews/Issue-09-March-2015,/Practice-Management-Quality-Informatics/Quality-Care-News
https://www.acr.org/Advocacy/eNews/Archive/2014/20141121-Issue,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Quality-Safety/eNews/Issue-09-March-2015/Quality-and-Safety-at-ACR-2015,/Practice-Management-Quality-Informatics/Quality-Care-News
https://www.acr.org/Quality-Safety/eNews/Issue-09-March-2015/Quality-Safety-2015-Highlights,/Practice-Management-Quality-Informatics/Quality-Care-News
https://www.acr.org/Advocacy/eNews/Archive/2014/20141121-Issue/20141121-ACR-SBI-Webinar-Separates-Mammography-Fact-from-Fiction-for-Reporters-and-Patient-Advocates,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/Archive/2014/20141121-Issue/20141121-ACR-to-Launch-Surveys-for-January-2015-RUC-Meeting,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Membership/Chapters/Ohio-State-Radiological-Society,/Member-Resources/Chapters/State-Chapters/Ohio
https://www.acr.org/Advocacy/eNews/Archive/2014/20141219-Issue,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Quality-Safety/DICOE,/Clinical-Resources/Accreditation
https://www.acr.org/Advocacy/eNews/Archive/2014/20141219-Issue/AARP-Asks-Congress-to-Close-Self-Referral-Loophole,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/Archive/2014/20141219-Issue/ACR-Survey-Explores-Radiologist-Views-on-Meaningful-Use,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Membership/Chapters/North-Dakota-Radiological-Society,/Member-Resources/Chapters/State-Chapters/North-Dakota
https://www.acr.org/Education/RLI,/Lifelong-Learning-and-CME/Education-Center
https://www.acr.org/News-Publications/News/News-Articles/2014/ACR-Bulletin/201404-7-Essential-Elements,/Media-Center
https://www.acr.org/Quality-Safety/Radiology-Safety/MR-Safety,/Clinical-Resources/Radiology-Safety/MR-Safety
https://www.acr.org/Membership/Chapters/Chapter-Meetings/2018-Meetings/OK-041418,/Member-Resources/Chapters
https://www.acr.org/Advocacy/eNews/20150918-Issue/20150918-Webinar-Describes-Radiologists-Role-in-Quality-Based-Imaging-Reimbursement-Models,/Advocacy-and-Economics/Advocacy-News
http://www.acr.org/Quality-Safety/eNews/Issue-11-September-2015/Value-Based-Payments,/Practice-Management-Quality-Informatics/Quality-Care-News
https://www.acr.org/About-Us/Annual-Reports/2015-Annual-Report,/About-ACR/Annual-Reports
https://www.acr.org/about-us/annual-reports/2015-annual-report/accomplishments,/About-ACR/Annual-Reports
https://www.acr.org/Membership/Chapters/DC-Metropolitan-Radiological-Society,/Member-Resources/Chapters
https://www.acr.org/Education/Education-Center/Faculty-Member-Directory/K/Kambadakone,/Lifelong-Learning-and-CME/Education-Center
https://www.acr.org/Membership/Chapters/DC-Metropolitan-Radiological-Society/Officers,/Member-Resources/Chapters
https://www.acr.org/Membership/Chapters/Chapter-Meetings/2017-Meetings/DC-102617,/Member-Resources/Chapters
https://www.acr.org/Quality-Safety/Standards-Guidelines/Practice-Guidelines-by-Modality/Nuclear-Medicine,/Clinical-Resources/Practice-Parameters-and-Technical-Standards/Practice-Parameters-by-Modality
https://www.acr.org/Advocacy/eNews,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/Economics-Health-Policy/Imaging-3/Case-Studies/Interventional-Radiology/Human-Touch,/Practice-Management-Quality-Informatics/Imaging-3/Case-Studies/Interventional-Radiology
https://www.acr.org/Advocacy/eNews/20170804-Issue,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20170113-Issue,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20170804-Issue/20170804-Florida-Updates-Claim-Dispute-Resolution-Rule,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20170113-Issue/20160113-ACR-Assesses-Proposed-MIPS-Patient-Relationship-Categories-and-Codes,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20170804-Issue/20170804-ACR-Plots-Impact-of-Proposed-MPFS-on-Payment-Rates,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20170113-Issue/20170113-CMS-Seeks-MIPS-Eligible-Clinicians-for-Study,/Advocacy-and-Economics/Advocacy-News
http://www.acr.org/~/media/ACR/Documents/PDF/QualitySafety/NRDR/Lung%20Cancer%20Screening%20Practice%20Registry/Lung%20Cancer%20Screening%20Registry%20Draft%20Data%20Elements.pdf,/Practice-Management-Quality-Informatics
http://www.acr.org/Advocacy/Economics-Health-Policy/Billing-Coding,/Advocacy-and-Economics/Radiology-Economics/Coding-Resources
https://www.acr.org/Membership/Commissions-Committees/Operational/Quality-and-Safety/Accreditation-Chairs,/Member-Resources/Commissions-Committees
https://www.acr.org/Advocacy/Informatics/Systems-and-Tools,/Practice-Management-Quality-Informatics/Informatics
https://www.acr.org/Advocacy/Economics-Health-Policy/Imaging-3/Case-Studies/Strategic-Planning/Strength-in-Numbers,/Practice-Management-Quality-Informatics/Imaging-3/Case-Studies/Strategic-Planning
https://www.acr.org/Advocacy/Informatics/Systems-and-Tools/RCMS,/Practice-Management-Quality-Informatics/Informatics
https://www.acr.org/Advocacy/eNews/20160318-Issue/20160318-Caution-Needed-to-Combat-Scope-of-Practice-Expansion,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/Informatics/Standards-and-Initiatives/Government-Relations,/Practice-Management-Quality-Informatics/Informatics
https://www.acr.org/Advocacy/eNews/20170707-Issue/20170707-Lewin-Named-Influential-Physician-Executive-Leader,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Membership/Chapters/Ohio-State-Radiological-Society/Officers,/Member-Resources/Chapters/State-Chapters/Ohio
https://www.acr.org/FAQs/GRID-FAQ,/Practice-Management-Quality-Informatics/Registries/General-Radiology-Improvement-Database
https://www.acr.org/About-Us/Media-Center/Press-Releases/2017-Press-Releases/20170523-Improve-PatientEngagement-Skills-With-Free-ACR-Online-Resource,/Media-Center
https://www.acr.org/Advocacy/eNews/20160108-Issue/20160108-RSCAN-Prepares-Radiologists-for-Future-Practice,/Advocacy-and-Economics/Advocacy-News
http://www.acr.org/quality-safety/appropriateness-criteria/acr-select,/Clinical-Resources/ACR-Appropriateness-Criteria
https://www.acr.org/Advocacy/eNews/Archive/2014/20141219-Issue/Tax-Cut-for-Disabled-Kids-Leads-to-Medicare-Rate-Cut,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/Economics-Health-Policy/Coverage/Lung-Cancer-Screening-Coverage,/Advocacy-and-Economics/Radiology-Economics/Medicare-Medicaid/Coverage
https://www.acr.org/Advocacy/eNews/20161021-Issue/20161021-Solutions-to-Surprise-Bills-Probed-by-White-Paper,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/About-Us/Media-Center/Press-Releases/2017-Press-Releases/20170103-Updated-ACR-Appropriateness-Criteria-Cover-1100-Clinical-Indications,/Media-Center
http://www.acr.org/Advocacy/Economics-Health-Policy/Billing-Coding/Coding-Source-List/2014/Nov-Dec-2014/QA,/Advocacy-and-Economics/Coding-Source
http://www.acr.org/Advocacy/Economics-Health-Policy/Billing-Coding/,/Advocacy-and-Economics/Radiology-Economics/Coding-Resources
https://www.acr.org/FAQs/Medicare-Regulation-FAQs-Authentication-of-Reports,/Advocacy-and-Economics/Radiology-Economics/Medicare-Medicaid
https://www.acr.org/Membership/Chapters/Wyoming-Radiological-Society/About-Us,/Member-Resources/Chapters/State-Chapters/Wyoming
https://www.acr.org/Quality-Safety/eNews/Issue-03-September-2013,/Practice-Management-Quality-Informatics/Quality-Care-News
https://www.acr.org/Quality-Safety/eNews/Issue-03-September-2013/Radiation-Oncology-Accreditation,/Practice-Management-Quality-Informatics/Quality-Care-News
https://www.acr.org/Advocacy/eNews/20161118-Issue/20161118-Lawmakers-Select-Leaders-for-115th-Congress,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Quality-Safety/eNews/Issue-03-September-2013/TRIAD-Electronic-Submission,/Practice-Management-Quality-Informatics/Quality-Care-News
https://www.acr.org/Advocacy/Economics-Health-Policy/Billing-Coding/Coding-Source-List/2014/Nov-Dec-2014/QA,/Advocacy-and-Economics/Coding-Source
https://www.acr.org/About-Us/Media-Center/Press-Releases/2015-Press-Releases/20150707-New-ACR-Commission-on-Patient-Experience-to-Advance-Patient-Centered-Radiology,/Media-Center
http://www.acr.org/rcs,/Advocacy-and-Economics/Coding-Source
https://www.acr.org/Advocacy/Economics-Health-Policy/Billing-Coding/Coding-Source-List/2014/Jul-Aug-2014/New-Specific-HCPCS-Modifiers-to-Define-Distinct-Procedural-Services,/Advocacy-and-Economics/Coding-Source
https://www.acr.org/Advocacy/eNews/20150220-Issue,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/Economics-Health-Policy/Imaging-3/Case-Studies/Patient-Engagement/Free-for-All,/Practice-Management-Quality-Informatics/Imaging-3/Case-Studies/Patient-Engagement
https://www.acr.org/Advocacy/eNews/20150320-Issue/20150320-CMS-Holds-to-Screening-Diagnostic-NCCI-Edits,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20150313-Issue/20150313-Comprehensive-APC-Methodology-Questioned,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20160325-Issue/20160325-ACR-2016-Preview-Economic-Forum-Eyes-the-Future,/Advocacy-and-Economics/Advocacy-News
http://www.acr.org/Education/Education-Center/Faculty-Member-Directory/M/Murphey,/Lifelong-Learning-and-CME/Education-Center
https://www.acr.org/Quality-Safety/eNews/Issue-08-December-2014/CMS-Final-Rule-for-Quality-Programs,/Practice-Management-Quality-Informatics/Quality-Care-News
https://www.acr.org/Quality-Safety/Appropriateness-Criteria/Cardiac-Imaging-Utilization,/Clinical-Resources/ACR-Appropriateness-Criteria
https://www.acr.org/Advocacy/eNews/20170310-Issue,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20151113-Issue,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20151113-Issue/20151113-ACR-Updates-LDCT-Lung-Cancer-Screening-FAQs,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20170310-Issue/20170310-ACR-Responds-to-NRC-on-Ir-192-Source-Tracking-and-Security,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20170310-Issue/20170310-Alternatives-to-Prior-Authorization-Requirements,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20170310-Issue/20170310-PFCC-Member-to-Speak-at-Beryl-Institute-Patient-Experience-Conference,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20170310-Issue/20170310-PPACA-Replacement-Foes-Rise-from-All-Quarters,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/Archive/2014/20141031-Issue,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/Archive/2014/20141031-Issue/Capitol-Hill-Briefing-Focuses-on-Clinical-Decision-Support-Tools,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20170915-Issue,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20170915-Issue/20170915-ACR-Urges-Medicare-to-Implement-Mandatory-AUC-in-2019,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20170915-Issue/20170915-Pennsylvania-Considers-Insurance-Mandate-Bill,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20170915-Issue/20170915-Continuing-Resolution-Passes-NIH-Budget-Advances,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20160701-Issue,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20160603-Issue,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20160701-Issue/20160701-ACRs-Pisano-Sees-Opportunities-in-Cancer-Moonshot,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20160603-Issue/20160603-ACR-Engages-CMS-at-MACRA-Briefing,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20170707-Issue/20170707-Radiologists-Encouraged-to-Take-MIPSAPM-Survey,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/20160325-Issue/20160325-CT-Colonography-Featured-During-Colon-Cancer-Month,/Advocacy-and-Economics/Advocacy-News
http://www.acr.org/Advocacy/eNews/20160318-Issue/20160318-ACR-Declares-Call-to-Action-for-CTC-Legislation,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/Archive/2014/20141212-Issue,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/Economics-Health-Policy/Billing-Coding/Coding-Source-List/2017/January-February-2017/ACR-NEMA-XR-29-Standard-Clarification,/Advocacy-and-Economics/Coding-Source
http://www.acr.org/Advocacy/eNews/20160408-Issue/20160408-ACR-Pushes-for-Medicare-CT-Colonography-Coverage,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/About-Us/Media-Center/Press-Releases/2015-Press-Releases/20150205-Medicare-CT-Lung-Cancer-Screening-Coverage-A-Victory-for-Patients,/Media-Center
https://www.acr.org/Advocacy/eNews/Archive/2014/20141212-Issue/20141211-Collaborative-Opportunities-Discussed-with-CRCPD,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/Archive/2014/20141212-Issue/20141211-No-Movement-on-SGR-by-Lame-Duck-Congress,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/Economics-Health-Policy/Billing-Coding/,/Advocacy-and-Economics/Radiology-Economics/Coding-Resources
https://www.acr.org/Quality-Safety/National-Radiology-Data-Registry/Dose-Index-Registry/DIR-Certified-Software-Partners,/Practice-Management-Quality-Informatics/Registries/Dose-Index-Registry
http://www.acr.org/~/media/ACR/Images/Quality%20Safety/NRDR/DIR/Logos/Sectra_logo__gray_112.jpg,/Practice-Management-Quality-Informatics/Registries/Dose-Index-Registry
https://www.acr.org/Advocacy/eNews/20151009-Issue/20151009-Revised-CMS-Instructions-Clarify-ICD-10-Orders-Issue,/Advocacy-and-Economics/Advocacy-News
http://www.acr.org/~/media/ACR/Images/Quality%20Safety/NRDR/DIR/Logos/RadianceLogo.png,/Practice-Management-Quality-Informatics/Registries/Dose-Index-Registry
https://www.acr.org/Advocacy/Economics-Health-Policy/Billing-Coding/Coding-Source-List/2015/Sep-Oct-2015/Bone-Mass-Measurement,/Advocacy-and-Economics/Coding-Source
http://www.acr.org/~/media/ACR/Documents/PDF/QualitySafety/Resources/CTC%20Resources/CTC%20brochure_lores.pdf,/Clinical-Resources/Colon-Cancer-Screening-Resources
https://www.acr.org/Advocacy/Economics-Health-Policy/Billing-Coding/Coding-Source-List/2015/Sep-Oct-2015,/Advocacy-and-Economics/Coding-Source
https://www.acr.org/News-Publications/News/News-Articles/2014/ACR-Bulletin/201403-What-Would-Paul-Revere-Do,/Media-Center
http://www.acr.org/Quality-Safety/Resources/Lung-Imaging-Resources,/Clinical-Resources/Lung-Cancer-Screening-Resources
https://www.acr.org/Annual-Meeting/Registration,/Lifelong-Learning-and-CME/Meetings-and-Course-Calendar/ACR-Annual-Meeting
https://www.acr.org/membership/chapters/minnesota-radiological-society/officers-and-councilors,/Member-Resources/Chapters/State-Chapters/Minnesota
https://www.acr.org/Annual-Meeting/Live-Streaming,/Lifelong-Learning-and-CME/Meetings-and-Course-Calendar/ACR-Annual-Meeting
https://www.acr.org/About-Us/Media-Center/Press-Releases/2017-Press-Releases/20170110-ACR-SBI-Jorgensen-Et-Al-Mammography-Data-Does-Not-Support-Study-Conclusions,/Media-Center
https://www.acr.org/Advocacy/eNews/20160909-Issue/20160909-ACR-Stresses-AUC-Start-Date-in-MPFS-Rule-Comments,/Advocacy-and-Economics/Advocacy-News
http://www.acr.org/~/media/ACR/Documents/PDF/Economics/Medicare/2017%20MPFS/MPFS%20PR%202017%20Comment%20Letter.pdf,/Advocacy-and-Economics/Radiology-Economics
https://www.acr.org/About-Us/Media-Center/Press-Releases/2015-Press-Releases/20150506-RLI-Awards-Scholarships,/Media-Center
https://www.acr.org/Quality-Safety/eNews/Issue-03-September-2013/CMS-Proposes-Changes,/Practice-Management-Quality-Informatics/Quality-Care-News
https://www.acr.org/Quality-Safety/eNews/Issue-08-December-2014/Q-and-S-Pathway-at-ACR-2015,/Practice-Management-Quality-Informatics/Quality-Care-News
https://www.acr.org/about-us/staff-directory-contact-information,/About-ACR/ACR-Staff-Directory
http://www.acr.org/membership/volunteering/international-outreach,/Member-Resources/Volunteer/international-outreach
https://www.acr.org/Membership/Governance/Nominees,/About-ACR/Governance
https://www.acr.org/Meetings-Events/Quality-and-Safety,/Practice-Management-Quality-Informatics
https://www.acr.org/Meetings-Events/Quality-and-Safety/Faculty,/Practice-Management-Quality-Informatics
https://www.acr.org/Meetings-Events/Meetings-and-Events-Calendar,/Lifelong-Learning-and-CME/Meetings-and-Course-Calendar
https://www.acr.org/Advocacy/Economics-Health-Policy/Clinical-Decision-Support,/Clinical-Resources/Clinical-Decision-Support
https://www.acr.org/Advocacy/Economics-Health-Policy/Clinical-Decision-Support/Clinical-Decision-Support-FAQ,/Clinical-Resources/Clinical-Decision-Support
https://www.acr.org/Membership/Commissions-Committees/Specialty-Commissions/General-Small-Practice/Committee-on-HR-GSER,/Member-Resources/Commissions-Committees
https://www.acr.org/Advocacy/eNews/Archive/2014/20141121-Issue/20141121-Republicans-and-Democrats-Elect-Leaders-for-114th-Congress,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Membership/Membership-Services/Member-Benefits/Benefits-Plus/UPS,/Member-Resources/benefits
https://www.acr.org/Quality-Safety/eNews/Issue-14-June-2016/ACR-Select-Goes-Global,/Practice-Management-Quality-Informatics/Quality-Care-News
https://www.acr.org/Meetings-Events/Quality-and-Safety/Team-Pricing,/Practice-Management-Quality-Informatics
https://www.acr.org/Education/Education-Center/Faculty-Member-Directory/K/Jeffrey-Kanne,/Lifelong-Learning-and-CME/Education-Center
https://www.acr.org/Advocacy/eNews/20160108-Issue/20160108-CMS-Issues-Quality-Measure-Development-Plan,/Advocacy-and-Economics/Advocacy-News
http://www.acr.org/~/media/ACR/Images/Quality%20Safety/NRDR/DIR/Logos/RadimetricsLogo.jpg,/Practice-Management-Quality-Informatics
https://www.acr.org/Membership/Chapters/Maine-Radiological-Society,/Member-Resources/Chapters/State-Chapters/Maine
https://www.acr.org/About-Us/Media-Center/Position-Statements/Position-Statements-Folder/ACR-Approves-Statement-on-Radiologist-Assistant-Functions,/Advocacy-and-Economics/ACR-Position-Statements
https://www.acr.org/About-Us/Media-Center/Press-Releases/2017-Press-Releases/20170608-Breast-Cancer-Special-Report-in-NEJM-Shows-Why-Women-4049-Should-Get-Regular-Mammograms,/Media-Center
http://www.acr.org/About-Us/Media-Center/Press-Releases/2016-Press-Releases/20160613-ACR-Supports-Participatory-Medicine-Initiative,/Media-Center
https://www.acr.org/About-Us/ACR-Foundation/Neiman-Fund,/ACR-Foundation
https://www.acr.org/About-Us/Media-Center/Press-Releases/2016-Press-Releases/20160613-ACR-Supports-Participatory-Medicine-Initiative,/Media-Center
https://www.acr.org/Advocacy/Economics-Health-Policy/Billing-Coding/Coding-Source-List/2017/January-February-2017/QA,/Advocacy-and-Economics/Coding-Source
https://www.acr.org/Quality-Safety/Standards-Guidelines/Practice-Guidelines-by-Modality/General-Diagnostic,/Clinical-Resources/Practice-Parameters-and-Technical-Standards/Practice-Parameters-by-Modality
https://www.acr.org/Quality-Safety/Resources/TIRADS,/Clinical-Resources/Reporting-and-Data-Systems/TI-RADS
https://www.acr.org/Quality-Safety/Resources/BIRADS/Ultrasound,/Clinical-Resources/Reporting-and-Data-Systems/Bi-Rads
https://www.acr.org/News-Publications/News/News-Articles/2014/ACR-Bulletin/201403-Networking,/Media-Center
https://www.acr.org/Advocacy/Economics-Health-Policy/Imaging-3/Case-Studies/Interventional-Radiology/A-Targeted-Approach,/Practice-Management-Quality-Informatics/Imaging-3/Case-Studies/Interventional-Radiology
http://www.acr.org/Advocacy/Economics-Health-Policy/Billing-Coding/Coding-Source-List,/Advocacy-and-Economics/Coding-Source
http://www.acr.org/Education,/Lifelong-Learning-and-CME
https://www.acr.org/News-Publications/News/Economics-Policy-News,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/News-Publications/News/News-Articles/2017/Economics/20170329-Help-Inform-ACR-Contrast-Enhanced-Ultrasound-Coding-and-Reimbursement-Strategy,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Quality-Safety/Quality-Measurement/Medicare-Value-Based-Programs/PQRS-Sample/PQRS-Webinars,/Lifelong-Learning-and-CMEPractice-Management-Quality-Informatics/Medicare-Value-Based-Programs/PQRS
https://www.acr.org/Advocacy/eNews/Archive/2013/20131011-Issue/ACR-Medicaid-Network-Calls-Out-for-Volunteers,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/About-Us/Media-Center/Press-Releases/2014-Press-Releases/20140910-Digital-Edition-of-ACR-BIRADS-Atlas-Now-Available,/Media-Center
https://www.acr.org/Education/Education-Center/Course-Materials/ACR-SPR-Pediatric-Cardiac-MR,/Lifelong-Learning-and-CME/Education-Center
https://www.acr.org/Advocacy/eNews/Archive/2013/20131011-Issue,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/Archive/2013/20131011-Issue/Oct-15-Deadline-to-Avoid-Medicare-Payment-Cuts,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/eNews/Archive/2013/20131011-Issue/Medicare-Decision-Against-Alzheimers-Disease-Test-Prompts-Quick-Response,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Advocacy/Economics-Health-Policy/Imaging-3/Guidelines,/Practice-Management-Quality-Informatics/Imaging-3
http://www.acr.org/Advocacy/eNews/Archive/2015/20150130-Issue/20150130-DBT-Webinar-Attracts-Record-Audience,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/News-Publications/News/News-Articles/2016/Economics/20160922-New-Language-Requirements,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Quality-Safety/Standards-Guidelines/Practice-Guidelines-by-Modality/Abdomen-Genitourinary,/Clinical-Resources/Practice-Parameters-and-Technical-Standards/Practice-Parameters-by-Modality
https://www.acr.org/Membership/Residents-and-Fellows/About-RFS/Membership-Subcommittee,/Member-Resources/rfs
https://www.acr.org/Advocacy/eNews/20150515-Issue/20150515-Most-Valuable-Practice-Guides-Imaging-30-Implementations,/Advocacy-and-Economics/Advocacy-News
https://www.acr.org/Membership/Commissions-Committees/Operational/Women-and-Diversity,/Member-Resources/Commissions-Committees
https://www.acr.org/Membership/Commissions-Committees/Operational/Women-and-Diversity/Committee-for-Women,/Member-Resources/Commissions-Committees
https://www.acr.org/Meetings-Events/EC-Neuroradiology,/Lifelong-Learning-and-CME/Education-Center/Neuroradiology
https://www.acr.org/Membership/Commissions-Committees/Operational/Women-and-Diversity/12-Ways-You-Can-Improve-Diversity,/Member-Resources/Commissions-Committees
https://www.acr.org/About-Us/Media-Center/Position-Statements/Position-Statements-Folder/New-SBI-and-ACR-Recommendations-Suggest-Breast-Cancer-Screening-Should-Begin-at-Age-40,/Advocacy-and-Economics/ACR-Position-Statements
https://www.acr.org/Membership/Commissions-Committees/Specialty-Commissions/General-Small-Practice/GSER-Network,/Member-Resources/Commissions-Committees
